genome	true_class	top_class	top_p	0	1	2	3	4	5	6	7
G001804165	1	1.0	0.6487607955932617	0.05454516410827637	0.6487607955932617	0.013412882573902607	0.008868392556905746	0.015353327617049217	0.04720884561538696	0.06150002032518387	0.15035058557987213
G900129015	4	4.0	0.667547345161438	0.0011077290400862694	0.006415783893316984	0.27200981974601746	0.019991397857666016	0.667547345161438	0.002861440647393465	0.022076018154621124	0.007990415208041668
G001825655	1	1.0	0.19118525087833405	0.08380230516195297	0.19118525087833405	0.1219680905342102	0.09918489307165146	0.18175098299980164	0.09727741032838821	0.07098531723022461	0.15384575724601746
G001618265	0	0.0	0.49854138493537903	0.49854138493537903	0.07406626641750336	0.07102178037166595	0.014089401811361313	0.07627180218696594	0.07198921591043472	0.13774636387825012	0.056273795664310455
G001825715	1	1.0	0.33466821908950806	0.02706412598490715	0.33466821908950806	0.11345979571342468	0.0650809183716774	0.17878440022468567	0.06800712645053864	0.07098473608493805	0.14195075631141663
G001804005	1	1.0	0.28237104415893555	0.02324833907186985	0.28237104415893555	0.10460421442985535	0.008488492108881474	0.06803096830844879	0.060738254338502884	0.24508564174175262	0.2074330747127533
G900129295	4	4.0	0.6712161898612976	0.010998232290148735	0.02204078808426857	0.1546284258365631	0.07952190190553665	0.6712161898612976	0.014924025163054466	0.02447683922946453	0.022193651646375656
G000427965	3	2.0	0.4386600852012634	0.04243912175297737	0.07908757030963898	0.4386600852012634	0.08128684759140015	0.21086496114730835	0.018540367484092712	0.08332983404397964	0.04579128324985504
G900115755	4	4.0	0.7971645593643188	0.0033075143583118916	0.018417755141854286	0.02847939543426037	0.0994037538766861	0.7971645593643188	0.015714071691036224	0.009340004064142704	0.028172984719276428
G001611675	2	2.0	0.5731161236763	0.007252816576510668	0.01620366796851158	0.5731161236763	0.02610192447900772	0.2987380623817444	0.005832071881741285	0.051047876477241516	0.021707454696297646
G000331535	2	4.0	0.4322671592235565	0.03197105601429939	0.03539270907640457	0.32955020666122437	0.08100185543298721	0.4322671592235565	0.02490321546792984	0.034496091306209564	0.030417699366807938
G000296795	1	4.0	0.24350912868976593	0.11029722541570663	0.18641869723796844	0.10176631808280945	0.07173861563205719	0.24350912868976593	0.07817769050598145	0.06888191401958466	0.13921043276786804
G000009945	0	0.0	0.8742412328720093	0.8742412328720093	0.01810394786298275	0.024422690272331238	0.011171279475092888	0.013767274096608162	0.010841462761163712	0.019847219809889793	0.027604881674051285
G001919145	7	6.0	0.45297566056251526	0.008561511524021626	0.23009948432445526	0.027566418051719666	0.0017123031429946423	0.035374898463487625	0.062492385506629944	0.45297566056251526	0.18121740221977234
G001871865	1	1.0	0.25002583861351013	0.15207211673259735	0.25002583861351013	0.05854521319270134	0.012581895105540752	0.039444975554943085	0.15134114027023315	0.10013887286186218	0.23584996163845062
G000508065	0	0.0	0.9607297778129578	0.9607297778129578	0.005410247016698122	0.007705613970756531	0.002143210032954812	0.00443344796076417	0.00251317722722888	0.007875118404626846	0.009189257398247719
G000222485	2	2.0	0.564153254032135	0.04640250280499458	0.03913568705320358	0.564153254032135	0.08682851493358612	0.13521099090576172	0.0431879386305809	0.04028342664241791	0.044797614216804504
G000814685	3	2.0	0.34495076537132263	0.1469353437423706	0.07936641573905945	0.34495076537132263	0.10459066927433014	0.15207526087760925	0.043831825256347656	0.051405925303697586	0.07684384286403656
G001897525	4	4.0	0.7049015760421753	0.008807647973299026	0.022537387907505035	0.1298689991235733	0.08855631947517395	0.7049015760421753	0.010300390422344208	0.015752265229821205	0.01927538402378559
G000953475	6	0.0	0.5585630536079407	0.5585630536079407	0.05616873502731323	0.15442833304405212	0.015248331241309643	0.04339770972728729	0.025010909885168076	0.09208329021930695	0.055099643766880035
G001794895	0	0.0	0.6640139222145081	0.6640139222145081	0.05267166346311569	0.08589854836463928	0.0072182598523795605	0.03716350719332695	0.019593043252825737	0.09175223112106323	0.04168889671564102
G001828345	1	1.0	0.39476484060287476	0.018672941252589226	0.39476484060287476	0.118132583796978	0.020016413182020187	0.13572171330451965	0.06688570231199265	0.1313137710094452	0.11449207365512848
G001805605	1	1.0	0.6106796860694885	0.02851821295917034	0.6106796860694885	0.042029161006212234	0.024687375873327255	0.06386581063270569	0.023758690804243088	0.0647989809513092	0.1416620910167694
G000566685	2	2.0	0.46053099632263184	0.03651640936732292	0.07801517844200134	0.46053099632263184	0.08500064164400101	0.1970762014389038	0.030808130279183388	0.05973394215106964	0.05231856927275658
G001442935	5	5.0	0.6117787957191467	0.05340100824832916	0.06474696844816208	0.042611218988895416	0.022494453936815262	0.030863430351018906	0.6117787957191467	0.034813735634088516	0.13929037749767303
G000830965	0	0.0	0.9113658666610718	0.9113658666610718	0.010956727899610996	0.018108826130628586	0.005667624995112419	0.011992814019322395	0.007105720695108175	0.018011264503002167	0.016791194677352905
G001914875	6	6.0	0.4708663821220398	0.01688573695719242	0.24993646144866943	0.044822126626968384	0.005049394443631172	0.039513297379016876	0.06312199681997299	0.4708663821220398	0.10980447381734848
G001442925	5	5.0	0.617089033126831	0.05196453258395195	0.06538283824920654	0.04203888028860092	0.02150469645857811	0.029944052919745445	0.617089033126831	0.03416167572140694	0.13791434466838837
G001464525	1	6.0	0.4127514362335205	0.004130140878260136	0.325467973947525	0.046215347945690155	0.0022786627523601055	0.04094556346535683	0.04760107398033142	0.4127514362335205	0.12060967832803726
G001899605	4	4.0	0.7884513735771179	0.00517479982227087	0.01712508127093315	0.04857119172811508	0.09160730242729187	0.7884513735771179	0.013539162464439869	0.011277623474597931	0.024253342300653458
G000383715	6	6.0	0.34287530183792114	0.03046317584812641	0.09602686762809753	0.2688605487346649	0.01123059168457985	0.15637679398059845	0.0633048266172409	0.34287530183792114	0.03086175210773945
G000526255	6	6.0	0.66288161277771	0.009786471724510193	0.14492091536521912	0.008453793823719025	0.0004834470746573061	0.019390862435102463	0.032803405076265335	0.66288161277771	0.12127941101789474
G001897535	4	4.0	0.44812700152397156	0.028357498347759247	0.019563164561986923	0.18616697192192078	0.1694658398628235	0.44812700152397156	0.06001001223921776	0.02815629169344902	0.060153115540742874
G001027745	3	4.0	0.43307408690452576	0.01351100578904152	0.029660768806934357	0.2060275673866272	0.233313649892807	0.43307408690452576	0.03243562951683998	0.022806856781244278	0.029170416295528412
G000427405	2	2.0	0.725308895111084	0.014843989163637161	0.023036422207951546	0.725308895111084	0.0986006110906601	0.09637563675642014	0.0119614377617836	0.013571035116910934	0.016301969066262245
G001804155	1	1.0	0.2807128131389618	0.03877108171582222	0.2807128131389618	0.06073939800262451	0.01773769035935402	0.06575891375541687	0.2289743274450302	0.14329537749290466	0.16401034593582153
G001831055	6	0.0	0.32571226358413696	0.32571226358413696	0.13595108687877655	0.13656310737133026	0.02732369862496853	0.05567430704832077	0.0659954696893692	0.1455487310886383	0.10723134875297546
G900089555	4	4.0	0.7725162506103516	0.002532215788960457	0.006009445525705814	0.0726386308670044	0.11354184150695801	0.7725162506103516	0.012411254458129406	0.0069384463131427765	0.013411961495876312
G001804305	1	1.0	0.6180645227432251	0.05341668054461479	0.6180645227432251	0.012332822196185589	0.01568005234003067	0.02563847228884697	0.027351217344403267	0.048729389905929565	0.19878678023815155
G000406005	6	1.0	0.24598278105258942	0.03849727660417557	0.24598278105258942	0.11344770342111588	0.025046253576874733	0.11843901872634888	0.13761009275913239	0.19416168332099915	0.12681519985198975
G900129315	4	4.0	0.4260794520378113	0.0160448607057333	0.1237858310341835	0.14277292788028717	0.023790722712874413	0.4260794520378113	0.06694041937589645	0.09503000974655151	0.10555581748485565
G900106985	4	4.0	0.8316587209701538	0.0036274685990065336	0.01002513151615858	0.08940722048282623	0.027011645957827568	0.8316587209701538	0.008899032138288021	0.019204864278435707	0.010165873914957047
G000429425	2	2.0	0.7295394539833069	0.043724462389945984	0.031145628541707993	0.7295394539833069	0.01063790637999773	0.03676091879606247	0.04468248039484024	0.08011386543512344	0.023395337164402008
G001647615	6	6.0	0.8480449914932251	0.0013300679856911302	0.02256341651082039	0.014454828575253487	0.0007373255211859941	0.044604524970054626	0.01428456511348486	0.8480449914932251	0.053980275988578796
G000023825	3	4.0	0.6018643975257874	0.005452693440020084	0.015874765813350677	0.15051981806755066	0.19080565869808197	0.6018643975257874	0.008862503804266453	0.010349150747060776	0.016271114349365234
G000013045	4	6.0	0.40373703837394714	0.0028189122676849365	0.2791377604007721	0.03547356277704239	0.0007381304167211056	0.03830890730023384	0.034037645906209946	0.40373703837394714	0.20574799180030823
G000973725	2	2.0	0.5594684481620789	0.023229418322443962	0.013556798920035362	0.5594684481620789	0.0535452738404274	0.306182861328125	0.00460388557985425	0.025417769327759743	0.013995617628097534
G000737515	2	2.0	0.8481412529945374	0.0005022782133892179	0.007191318552941084	0.8481412529945374	0.0019972617737948895	0.06336824595928192	0.0018425669986754656	0.054786644876003265	0.022170379757881165
G001650905	4	2.0	0.2644152343273163	0.11345309019088745	0.04074471443891525	0.2644152343273163	0.08778604865074158	0.22532276809215546	0.15203037858009338	0.04071221128106117	0.07553557306528091
G900111825	3	4.0	0.3828791677951813	0.011030337773263454	0.03085486590862274	0.1480599045753479	0.35463470220565796	0.3828791677951813	0.02501976490020752	0.01590586267411709	0.031615372747182846
G001800205	7	7.0	0.5119569897651672	0.012729848735034466	0.2394227385520935	0.05018056929111481	0.014753805473446846	0.06413868069648743	0.03625635430216789	0.07056105881929398	0.5119569897651672
G000012585	4	4.0	0.5871165990829468	0.033014927059412	0.023439651355147362	0.17976270616054535	0.0879366397857666	0.5871165990829468	0.01684395968914032	0.03955478221178055	0.0323307029902935
G000169175	2	2.0	0.6792939901351929	0.012811368331313133	0.013073060661554337	0.6792939901351929	0.08747849613428116	0.17852401733398438	0.005387803073972464	0.012867571786046028	0.010563570074737072
G001780165	7	7.0	0.41327646374702454	0.0014975613448768854	0.1382814645767212	0.007610206957906485	0.0005490650073625147	0.02474832348525524	0.016887161880731583	0.3971496820449829	0.41327646374702454
G001027925	1	1.0	0.5561643838882446	0.003221364226192236	0.5561643838882446	0.0439734011888504	0.0014893050538375974	0.02918386273086071	0.05888166278600693	0.2866589426994324	0.020427096635103226
G000807855	2	2.0	0.304898202419281	0.13011951744556427	0.03580501303076744	0.304898202419281	0.1501356065273285	0.15296271443367004	0.11294575035572052	0.02673058584332466	0.08640265464782715
G000750955	0	0.0	0.6256557703018188	0.6256557703018188	0.07899459451436996	0.05074609816074371	0.018637800589203835	0.022132692858576775	0.0557345487177372	0.02899385616183281	0.11910464614629745
G001886815	5	4.0	0.2550777792930603	0.026308877393603325	0.19330044090747833	0.15602387487888336	0.0771057978272438	0.2550777792930603	0.06040572747588158	0.0911090075969696	0.14066839218139648
G000025905	6	6.0	0.39684343338012695	0.015255304984748363	0.1450718343257904	0.2129877358675003	0.0083755599334836	0.12661930918693542	0.05333114415407181	0.39684343338012695	0.041515544056892395
G000759025	4	2.0	0.48126021027565	0.004218647256493568	0.025705132633447647	0.48126021027565	0.018322573974728584	0.38796359300613403	0.009955357760190964	0.05495375767350197	0.017620723694562912
G001464625	4	4.0	0.6653464436531067	0.012312708422541618	0.015189680270850658	0.12050387263298035	0.10608063638210297	0.6653464436531067	0.033660512417554855	0.017850250005722046	0.029055893421173096
G001442615	2	2.0	0.5851144194602966	0.050957418978214264	0.03959229588508606	0.5851144194602966	0.036812324076890945	0.1351260393857956	0.04567485302686691	0.07238602638244629	0.03433670848608017
G001999965	1	1.0	0.2847835123538971	0.018062729388475418	0.2847835123538971	0.10449700057506561	0.03540526703000069	0.2294364720582962	0.052917227149009705	0.09226991981267929	0.18262794613838196
G000171775	1	1.0	0.36072683334350586	0.0009907999774441123	0.36072683334350586	0.027166981250047684	0.0010267955949530005	0.03736509382724762	0.02748974785208702	0.25246483087539673	0.2927688956260681
G001800355	7	7.0	0.47885605692863464	0.006765405647456646	0.18398648500442505	0.03440931811928749	0.0158732607960701	0.10686805844306946	0.02620573341846466	0.14703568816184998	0.47885605692863464
G001794905	0	6.0	0.27187201380729675	0.1391042172908783	0.17059728503227234	0.07633820176124573	0.006668729707598686	0.07548260688781738	0.09441802650690079	0.27187201380729675	0.16551895439624786
G000020225	6	6.0	0.8213000297546387	0.0017250294331461191	0.02476995252072811	0.017697865143418312	0.0010885451920330524	0.0640907883644104	0.014230768196284771	0.8213000297546387	0.05509699136018753
G001800095	7	6.0	0.4738439917564392	0.0022410398814827204	0.11566796898841858	0.0035346224904060364	0.00025119935162365437	0.01028431300073862	0.03014472872018814	0.4738439917564392	0.36403214931488037
G001626755	5	6.0	0.34901130199432373	0.024202648550271988	0.17695966362953186	0.036613598465919495	0.001974017359316349	0.06945040076971054	0.23028163611888885	0.34901130199432373	0.11150676012039185
G001613545	6	6.0	0.6976103186607361	0.00367494928650558	0.1274963766336441	0.01889858953654766	0.0011300252517685294	0.03311357647180557	0.026432465761899948	0.6976103186607361	0.09164367616176605
G001775365	5	2.0	0.4280509948730469	0.05670947954058647	0.17523351311683655	0.4280509948730469	0.009125853888690472	0.0616491325199604	0.08513695746660233	0.12170088291168213	0.06239311397075653
G000172155	6	6.0	0.7549376487731934	0.003067017300054431	0.05637581646442413	0.05795929208397865	0.0011989858467131853	0.06250929832458496	0.019528493285179138	0.7549376487731934	0.044423528015613556
G000346315	1	1.0	0.6105362176895142	0.00455549405887723	0.6105362176895142	0.043467264622449875	0.0021366956643760204	0.027250846847891808	0.06827756762504578	0.22443808615207672	0.019337810575962067
G900112365	2	2.0	0.6368950009346008	0.0056781345047056675	0.05023684352636337	0.6368950009346008	0.04369598254561424	0.19302213191986084	0.015804531052708626	0.03742557764053345	0.01724184863269329
G000373105	4	2.0	0.5208467841148376	0.005047848913818598	0.05038374289870262	0.5208467841148376	0.020616022869944572	0.2574915289878845	0.021211765706539154	0.09372065961360931	0.030681656673550606
G002011685	5	4.0	0.3327217400074005	0.00913937110453844	0.06924799084663391	0.1487463116645813	0.009499844163656235	0.3327217400074005	0.05737416073679924	0.2743254601955414	0.09894511103630066
G001804255	1	1.0	0.6070546507835388	0.05575016513466835	0.6070546507835388	0.013116319663822651	0.016312023624777794	0.026756441220641136	0.02772672288119793	0.048635538667440414	0.20464810729026794
G900089545	4	4.0	0.7647042870521545	0.002644847147166729	0.006458187475800514	0.0793423131108284	0.11263430118560791	0.7647042870521545	0.012726692482829094	0.007342227268964052	0.01414705440402031
G000298455	0	0.0	0.885452389717102	0.885452389717102	0.01427131611853838	0.026799611747264862	0.012897210195660591	0.016177859157323837	0.009083584882318974	0.014850134029984474	0.02046794444322586
G900089565	4	4.0	0.7847012281417847	0.0021367089357227087	0.005125419702380896	0.07662820816040039	0.1042589470744133	0.7847012281417847	0.009662342257797718	0.006019666790962219	0.01146754901856184
G000298515	0	0.0	0.8858563899993896	0.8858563899993896	0.014426803216338158	0.02678964100778103	0.012735355645418167	0.01604253612458706	0.009066561236977577	0.014839014038443565	0.020243734121322632
G000739615	6	6.0	0.7546171545982361	0.001729116658680141	0.10182131081819534	0.017696918919682503	0.0008293121354654431	0.030516576021909714	0.02128877118229866	0.7546171545982361	0.07150079309940338
G001808025	3	2.0	0.26328086853027344	0.058394018560647964	0.08340027928352356	0.26328086853027344	0.19425737857818604	0.2262406051158905	0.06555366516113281	0.04854385554790497	0.06032934412360191
G001508355	5	4.0	0.40877842903137207	0.011971810832619667	0.09674614667892456	0.1031951978802681	0.012293161824345589	0.40877842903137207	0.1403503119945526	0.13444973528385162	0.09221522510051727
G000493945	6	7.0	0.283770352602005	0.056140780448913574	0.12698881328105927	0.08813358098268509	0.06761758029460907	0.13192813098430634	0.15110112726688385	0.09431959688663483	0.283770352602005
G001730085	1	0.0	0.6137139201164246	0.6137139201164246	0.061542704701423645	0.0699545219540596	0.027547037228941917	0.02331440895795822	0.0500016063451767	0.022030973806977272	0.13189496099948883
G900103285	2	2.0	0.30910059809684753	0.003376324661076069	0.09898754209280014	0.30910059809684753	0.009152594022452831	0.2814531922340393	0.04672124981880188	0.15084466338157654	0.10036379098892212
G001800375	7	7.0	0.47372904419898987	0.005358186084777117	0.20183825492858887	0.039028316736221313	0.007305199280381203	0.06495470553636551	0.027021663263440132	0.1807645857334137	0.47372904419898987
G001800235	7	7.0	0.5396620631217957	0.010769904591143131	0.22935962677001953	0.04590325802564621	0.01184934750199318	0.057447925209999084	0.03354290500283241	0.07146493345499039	0.5396620631217957
G001794865	0	0.0	0.6636404395103455	0.6636404395103455	0.05275615677237511	0.0859556794166565	0.00722593953832984	0.03725626692175865	0.019582681357860565	0.09189380705356598	0.04168902337551117
G001802215	5	6.0	0.37240350246429443	0.028157580643892288	0.255092591047287	0.03379317373037338	0.002073612529784441	0.058046430349349976	0.14141248166561127	0.37240350246429443	0.1090206727385521
G001604585	6	6.0	0.6748253107070923	0.0060871317982673645	0.08465670049190521	0.06703343242406845	0.002935070777311921	0.04617568850517273	0.010028989985585213	0.6748253107070923	0.10825766623020172
G900100765	2	2.0	0.4975111484527588	0.0035923346877098083	0.07373382896184921	0.4975111484527588	0.008398395963013172	0.17415253818035126	0.0215989388525486	0.1686033010482788	0.05240945518016815
G001805845	1	1.0	0.6062180399894714	0.029835939407348633	0.6062180399894714	0.04174947738647461	0.024688048288226128	0.0634935274720192	0.02450004778802395	0.0682741105556488	0.14124082028865814
G001805855	1	1.0	0.5853103995323181	0.020807867869734764	0.5853103995323181	0.01870342344045639	0.0046973093412816525	0.025818021968007088	0.043693557381629944	0.17254292964935303	0.12842650711536407
G900156415	2	2.0	0.6016767621040344	0.007411049213260412	0.015088090673089027	0.6016767621040344	0.02612517774105072	0.2847632169723511	0.006920309737324715	0.04181530699133873	0.016200069338083267
G000381545	2	2.0	0.6161597371101379	0.02813063934445381	0.0490872897207737	0.6161597371101379	0.017770258709788322	0.07555583119392395	0.06922456622123718	0.1098828837275505	0.03418882563710213
G001442625	3	3.0	0.426159530878067	0.01431264914572239	0.028853029012680054	0.13670799136161804	0.426159530878067	0.3222084939479828	0.024598916992545128	0.015170983038842678	0.03198844939470291
G001802205	5	5.0	0.34244489669799805	0.050105705857276917	0.07041085511445999	0.05242801457643509	0.06316737085580826	0.157086580991745	0.34244489669799805	0.03193287551403046	0.23242370784282684
G900109365	3	4.0	0.3903164863586426	0.007379977498203516	0.06268376111984253	0.34171342849731445	0.051120784133672714	0.3903164863586426	0.026641085743904114	0.08554133772850037	0.034603118896484375
G001940945	6	6.0	0.8059796690940857	0.002033894183114171	0.027554254978895187	0.01882016286253929	0.0012345047434791923	0.06774696707725525	0.015571165829896927	0.8059796690940857	0.06105940788984299
G001794935	0	0.0	0.6145385503768921	0.6145385503768921	0.09329579770565033	0.026831496506929398	0.0022832711692899466	0.017777131870388985	0.041483547538518906	0.14054985344409943	0.06324045360088348
G000383955	2	2.0	0.7997685074806213	0.0010964624816551805	0.023406708613038063	0.7997685074806213	0.010245713405311108	0.12251081317663193	0.0058654132299125195	0.02420927956700325	0.012897130101919174
G000722885	3	4.0	0.4192104935646057	0.02791297622025013	0.05199280008673668	0.17741930484771729	0.19204755127429962	0.4192104935646057	0.04876738414168358	0.028537094593048096	0.054112356156110764
G000508085	4	4.0	0.5807787775993347	0.012766607105731964	0.01672990247607231	0.23412859439849854	0.08211974799633026	0.5807787775993347	0.025295505300164223	0.026172902435064316	0.022007953375577927
G000382225	2	2.0	0.8597617745399475	0.0004828879318665713	0.0098807904869318	0.8597617745399475	0.0020702178589999676	0.05503154546022415	0.0019274224760010839	0.04380717873573303	0.02703816629946232
G001898335	3	4.0	0.5073896646499634	0.004209631122648716	0.022892847657203674	0.12248481810092926	0.3053501546382904	0.5073896646499634	0.006226672325283289	0.008900190703570843	0.02254599705338478
G001917295	6	6.0	0.8086820840835571	0.0021104293409734964	0.027530387043952942	0.01882680505514145	0.001203466672450304	0.06643183529376984	0.01621103473007679	0.8086820840835571	0.059003978967666626
G000515315	4	4.0	0.8447657227516174	0.003208788577467203	0.008958929218351841	0.08323643356561661	0.023808710277080536	0.8447657227516174	0.008167990483343601	0.018719669431447983	0.009133698418736458
G001803975	1	1.0	0.3456449508666992	0.12981142103672028	0.3456449508666992	0.06794106960296631	0.06478559970855713	0.11426033824682236	0.03235737234354019	0.04885151982307434	0.19634775817394257
G000068585	0	0.0	0.9292142391204834	0.9292142391204834	0.008644049987196922	0.015826741233468056	0.004165647551417351	0.010114885866641998	0.004571084398776293	0.01548446249216795	0.011979006230831146
G000265505	2	2.0	0.42203429341316223	0.09186355769634247	0.029355712234973907	0.42203429341316223	0.0681028887629509	0.08319544047117233	0.12532255053520203	0.02524183876812458	0.15488368272781372
G000695095	7	6.0	0.5436217188835144	0.0020566731691360474	0.090133436024189	0.07913282513618469	0.0015573400305584073	0.09576763957738876	0.025872599333524704	0.5436217188835144	0.1618577539920807
G000429405	2	2.0	0.7405264377593994	0.05876706540584564	0.02663022093474865	0.7405264377593994	0.013247556053102016	0.04096589237451553	0.04117666184902191	0.060030218213796616	0.01865595579147339
G900089575	4	4.0	0.7609235048294067	0.0028073801659047604	0.0064312610775232315	0.08260884881019592	0.11258489638566971	0.7609235048294067	0.012795733287930489	0.007308976259082556	0.014539427123963833
G001804225	1	1.0	0.30409297347068787	0.037780068814754486	0.30409297347068787	0.07372719794511795	0.006562254391610622	0.03227292001247406	0.12819597125053406	0.26572683453559875	0.15164177119731903
G000317995	0	0.0	0.8866269588470459	0.8866269588470459	0.014185842126607895	0.026634899899363518	0.012743367813527584	0.01574794575572014	0.009038826450705528	0.014682438224554062	0.020339742302894592
G001412425	7	4.0	0.2810368835926056	0.04066440463066101	0.05658808350563049	0.1260487139225006	0.08452403545379639	0.2810368835926056	0.21824198961257935	0.03722205013036728	0.15567390620708466
G000799115	3	3.0	0.493577778339386	0.062257107347249985	0.028753453865647316	0.1702290028333664	0.493577778339386	0.15946140885353088	0.026700064539909363	0.011161147616803646	0.047860171645879745
G001401485	0	0.0	0.8863086104393005	0.8863086104393005	0.01429047156125307	0.026548948138952255	0.01277298852801323	0.015890253707766533	0.009005481377243996	0.01472068578004837	0.020462557673454285
G900112255	2	2.0	0.64906907081604	0.011562500149011612	0.04783423990011215	0.64906907081604	0.09537981450557709	0.11128327250480652	0.013272101059556007	0.03639456257224083	0.03520434722304344
G000285795	6	6.0	0.2961350381374359	0.10896820574998856	0.1736903190612793	0.19473302364349365	0.008776084519922733	0.046592991799116135	0.10194555670022964	0.2961350381374359	0.06915873289108276
G001303225	7	4.0	0.24233409762382507	0.1111343652009964	0.10890935361385345	0.19245852530002594	0.06014372035861015	0.24233409762382507	0.11852455884218216	0.07012763619422913	0.0963677316904068
G000265405	2	2.0	0.564453661441803	0.1315021514892578	0.033133454620838165	0.564453661441803	0.03650398179888725	0.05900951102375984	0.08709761500358582	0.04581495746970177	0.04248470067977905
G000429445	2	2.0	0.4516184329986572	0.04211295396089554	0.10130855441093445	0.4516184329986572	0.012036791071295738	0.08873041719198227	0.07442888617515564	0.1903381198644638	0.03942573815584183
G001654455	4	4.0	0.8743707537651062	0.0022018144372850657	0.009967265650629997	0.04840937256813049	0.036903295665979385	0.8743707537651062	0.004527668468654156	0.009481258690357208	0.014138570986688137
G001267955	2	2.0	0.6495153307914734	0.05016499385237694	0.025580191984772682	0.6495153307914734	0.07960686832666397	0.11160224676132202	0.026152849197387695	0.029022840782999992	0.028354719281196594
G000168715	4	4.0	0.5374350547790527	0.02470219135284424	0.0647277683019638	0.1046285554766655	0.010651971213519573	0.5374350547790527	0.05880407989025116	0.12006295472383499	0.07898743450641632
G001800325	7	4.0	0.283123254776001	0.01866036094725132	0.11888670176267624	0.11606042087078094	0.06672069430351257	0.283123254776001	0.079734668135643	0.053236547857522964	0.26357731223106384
G001545115	0	0.0	0.4784882962703705	0.4784882962703705	0.15720438957214355	0.07169392704963684	0.029670564457774162	0.0490703359246254	0.042447611689567566	0.10136724263429642	0.07005766779184341
G001281695	2	2.0	0.4755341112613678	0.10050749033689499	0.02506660670042038	0.4755341112613678	0.10693331062793732	0.1413731724023819	0.04883045703172684	0.02106090635061264	0.08069394528865814
G000253035	0	0.0	0.5675305128097534	0.5675305128097534	0.058719098567962646	0.09996574372053146	0.03066147305071354	0.049839477986097336	0.06873328238725662	0.06542406976222992	0.05912639945745468
G001805565	1	1.0	0.4093893766403198	0.013921915553510189	0.4093893766403198	0.03022470325231552	0.007989130914211273	0.04799927771091461	0.06131421774625778	0.24693770706653595	0.18222370743751526
G000258405	5	5.0	0.6037198305130005	0.02683626301586628	0.03420894220471382	0.07113853842020035	0.03766876831650734	0.09066933393478394	0.6037198305130005	0.022421766072511673	0.113336481153965
G001603075	1	1.0	0.46429282426834106	0.002639695070683956	0.46429282426834106	0.021715814247727394	0.0009710303274914622	0.03260435163974762	0.04200327396392822	0.32513612508773804	0.1106368750333786
G000428305	6	6.0	0.5405977964401245	0.02936829999089241	0.10861223936080933	0.13806726038455963	0.009408380836248398	0.09126047790050507	0.04066840931773186	0.5405977964401245	0.04201716557145119
G001499655	0	0.0	0.535617470741272	0.535617470741272	0.0893910825252533	0.12256310880184174	0.027534862980246544	0.06084828078746796	0.03748765587806702	0.08804953098297119	0.03850800544023514
G001805805	1	1.0	0.6344648599624634	0.022708594799041748	0.6344648599624634	0.009882364422082901	0.006453182082623243	0.018352584913372993	0.03442223370075226	0.07062815129756927	0.20308803021907806
G001604605	6	2.0	0.2058134377002716	0.0600707046687603	0.1520286500453949	0.2058134377002716	0.016775572672486305	0.16959944367408752	0.07960143685340881	0.2051888257265091	0.11092199385166168
G001872105	1	1.0	0.41808074712753296	0.038716454058885574	0.41808074712753296	0.05027040094137192	0.01018105261027813	0.03372979164123535	0.05879431217908859	0.18676358461380005	0.20346364378929138
G001483135	2	2.0	0.8771507740020752	0.0010090162977576256	0.007080853916704655	0.8771507740020752	0.004468343686312437	0.06398981809616089	0.0010751632507890463	0.03181950002908707	0.013406539335846901
G001805575	1	1.0	0.5724573731422424	0.04656485095620155	0.5724573731422424	0.05410856008529663	0.033956073224544525	0.06886391341686249	0.02729550562798977	0.06740567833185196	0.12934809923171997
G001439115	4	4.0	0.7023606300354004	0.004376597236841917	0.012327036820352077	0.191499263048172	0.02408110722899437	0.7023606300354004	0.01230606995522976	0.03791861608624458	0.015130648389458656
G000430505	2	2.0	0.8311254978179932	0.011003120802342892	0.02329772338271141	0.8311254978179932	0.020406775176525116	0.07116173207759857	0.0025846771895885468	0.030687911435961723	0.009732656180858612
G001626675	5	4.0	0.2864953875541687	0.017845747992396355	0.09014275670051575	0.2656424939632416	0.05052229389548302	0.2864953875541687	0.14005146920681	0.10078945010900497	0.048510465770959854
G000304455	3	3.0	0.3669048547744751	0.07843509316444397	0.027037490159273148	0.2567572295665741	0.3669048547744751	0.20727506279945374	0.011253364384174347	0.01651143655180931	0.035825397819280624
G001874025	1	1.0	0.38649916648864746	0.08955945819616318	0.38649916648864746	0.0695377066731453	0.019631456583738327	0.04837871342897415	0.07138188183307648	0.14060133695602417	0.17441023886203766
G000298555	0	0.0	0.8869801163673401	0.8869801163673401	0.014253049157559872	0.026655711233615875	0.012714585289359093	0.015690919011831284	0.008817124180495739	0.014547291211783886	0.020341211929917336
G900089525	4	4.0	0.7366671562194824	0.0031723594292998314	0.007449824828654528	0.09489284455776215	0.11994273215532303	0.7366671562194824	0.014197109267115593	0.008083381690084934	0.015594631433486938
G000298415	0	0.0	0.884922444820404	0.884922444820404	0.014330732636153698	0.027213027700781822	0.012602490372955799	0.016055231913924217	0.008985539898276329	0.015224137343466282	0.020666521042585373
G001567175	5	4.0	0.6298061013221741	0.004969762172549963	0.029080240055918694	0.2025340497493744	0.027671875432133675	0.6298061013221741	0.025721941143274307	0.05607275664806366	0.024143189191818237
